,date,total_btc_count,total_btc_favor_count,perc_btc_favor_tweets,total_btc_oppo_count,perc_btc_oppo_tweets,total_btc_favor_likes,total_btc_favor_retweets,total_btc_favor_quotes,total_btc_oppo_likes,total_btc_oppo_retweets,total_btc_oppo_quotes,avg_btc_sentiment_scores,avg_btc_favor_scores,avg_btc_oppo_scores,avg_btc_favor_likes,avg_btc_favor_retweets,avg_btc_favor_quotes,log_avg_btc_favor_likes,log_avg_btc_favor_retweets,log_avg_btc_favor_quotes,log_avg_btc_favor_scores,perc_btc_favor_tweets_diff,avg_btc_favor_likes_diff,avg_btc_favor_retweets_diff,avg_btc_favor_quotes_diff,avg_btc_oppo_likes,avg_btc_oppo_retweets,avg_btc_oppo_quotes,log_avg_btc_oppo_likes,log_avg_btc_oppo_retweets,log_avg_btc_oppo_scores,log_avg_btc_oppo_quotes,perc_btc_oppo_tweets_diff,avg_btc_oppo_likes_diff,avg_btc_oppo_retweets_diff,avg_btc_oppo_quotes_diff
10,2019-08-30,49770.0,37201.0,0.7474583082178019,12569.0,0.2525416917821981,64556.0,19433.0,3427.0,26222.0,5195.0,602.0,0.32459171589310826,0.4179904781997187,0.09339876230661041,1.7353296954382946,0.5223784306873471,0.09212117953818445,1.0062519753869354,0.42027386893263835,0.08812184143903071,0.3492407131365573,0.016863210938363182,-0.29936771411954366,0.029943191741389097,0.02596441312460697,2.0862439334871508,0.4133184819794733,0.04789561619858382,1.126954796017046,0.3459404724871554,0.08929097551050677,0.046783978074209025,-0.016863210938363127,0.02946876316163971,0.056619011881063,-0.006608547313906719
11,2019-08-31,40372.0,31551.0,0.7815069850391361,8821.0,0.21849301496086396,51720.0,17026.0,4254.0,15910.0,3361.0,573.0,0.36043154909343106,0.4456536708609928,0.08522212176756168,1.6392507369021585,0.5396342429716966,0.13482932395169725,0.9704950650965545,0.43154488365302895,0.12648226425290204,0.36856158665496935,0.03404867682133417,-0.09607895853613613,0.01725581228434947,0.0427081444135128,1.8036503797755357,0.3810225598004761,0.0649586214714885,1.0309222751556915,0.322824210137663,0.08178468656313445,0.06293594532817348,-0.03404867682133414,-0.2825935537116151,-0.03229592217899718,0.017063005272904677
12,2019-09-01,38166.0,29697.0,0.7781009275271183,8469.0,0.22189907247288163,53720.0,15417.0,3054.0,15793.0,2681.0,314.0,0.35301453125818794,0.440566624744537,0.08755209348634911,1.8089369296561941,0.5191433478129104,0.10283867057278513,1.0328060949174522,0.4181465890181648,0.09788746536046214,0.36503652559718397,-0.003406057512017724,0.16968619275403563,-0.020490895158786215,-0.03199065337891212,1.864801039083717,0.31656630062581176,0.037076396268744836,1.0524989024092657,0.27502705996666577,0.08392938488984822,0.03640559699551838,0.0034060575120176684,0.06115065930818142,-0.06445625917466435,-0.02788222520274366
13,2019-09-02,49392.0,34225.0,0.6929259799157759,15167.0,0.3070740200842242,71411.0,17568.0,2400.0,28860.0,7661.0,1129.0,0.3389030713475867,0.3923717444120505,0.053468673064463894,2.0865157048940834,0.513308984660336,0.07012417823228634,1.127042851092257,0.4142986338242146,0.06777469616271879,0.3310085840259276,-0.08517494761134248,0.2775787752378893,-0.005834363152574351,-0.032714492340498794,1.9028153227401596,0.5051097778070812,0.07443792444122108,1.0656810670148302,0.4088658376052018,0.052088217763468704,0.07179766385524482,0.08517494761134256,0.03801428365644255,0.18854347718126946,0.03736152817247624
14,2019-09-03,53331.0,39401.0,0.738801072546924,13930.0,0.26119892745307605,86617.0,20585.0,2748.0,27489.0,5701.0,696.0,0.32738756820610904,0.4275616601976337,0.10017409199152463,2.1983452196644757,0.5224486688155123,0.06974442273038756,1.162633557198762,0.4203200049698466,0.06741976268155582,0.35596785614941545,0.045875092631148084,0.11182951477039227,0.009139684155176298,-0.00037975550189878193,1.9733668341708543,0.4092605886575736,0.04996410624551328,1.089694924958156,0.343065161634182,0.09546843272851085,0.04875597905704512,-0.04587509263114814,0.07055151143069471,-0.09584918914950763,-0.0244738181957078
15,2019-09-04,54208.0,41257.0,0.7610869244391971,12951.0,0.23891307556080282,69365.0,22371.0,3994.0,26186.0,5328.0,646.0,0.311220233175915,0.4026532725796931,0.09143303940377805,1.6812904476816055,0.5422352570472889,0.09680781443149042,0.9862981889628237,0.4332328296826291,0.09240397399577484,0.3383656377053284,0.022285851892273167,-0.5170547719828702,0.019786588231776592,0.027063391701102862,2.0219288085862095,0.41139680333564976,0.04988031812215273,1.1058953058583714,0.3445798546930169,0.08749154780929772,0.04867617493209882,-0.022285851892273223,0.04856197441535515,0.002136214678076176,-8.378812336054531e-05
16,2019-09-05,50670.0,39133.0,0.7723110321689363,11537.0,0.22768896783106374,73077.0,19745.0,3905.0,18089.0,3348.0,539.0,0.36290600355239794,0.4484041049930925,0.0854981014406947,1.8674009148289168,0.5045613676436767,0.09978790279303912,1.0534060148747297,0.4085014056503664,0.09511734557030728,0.37046233306239756,0.011224107729739141,0.18611046714731128,-0.03767388940361227,0.0029800883615486995,1.5679119355118314,0.29019675825604574,0.04671925110513998,0.9430930922147077,0.25479473252258705,0.08203896131643462,0.04566074989943974,-0.011224107729739086,-0.4540168730743781,-0.12120004507960402,-0.003161067017012749
17,2019-09-06,56681.0,44300.0,0.7815670154019866,12381.0,0.21843298459801344,87689.0,24784.0,3652.0,23090.0,4053.0,583.0,0.3424279758649283,0.4267929376687073,0.08436496180377903,1.9794356659142212,0.5594582392776524,0.08243792325056433,1.0917339087295324,0.44433847843058294,0.07921583352321744,0.35542922472073,0.009255983233050324,0.11203475108530436,0.05489687163397572,-0.01734997954247479,1.8649543655601324,0.32735643324448754,0.047088280429690654,1.0525524217885842,0.2831893200704417,0.0809945269840415,0.04601324584074649,-0.009255983233050297,0.297042430048301,0.037159674988441804,0.00036902932455067095
18,2019-09-07,35939.0,26243.0,0.7302095216895295,9696.0,0.26979047831047054,44845.0,11767.0,2066.0,20480.0,3796.0,688.0,0.3024165920031164,0.4000816939814686,0.09766510197835221,1.708836642152193,0.44838623632968794,0.07872575543954578,0.9965192593844644,0.3704499961920691,0.07578048848349354,0.3365305877626581,-0.051357493712457125,-0.27059902376202816,-0.11107200294796443,-0.0037121678110185463,2.112211221122112,0.3915016501650165,0.07095709570957096,1.1353334771240884,0.33038348787244515,0.09318528925746009,0.06855273063477554,0.0513574937124571,0.24725685556197963,0.06414521692052894,0.0238688152798803
19,2019-09-08,37459.0,27595.0,0.7366720948236739,9864.0,0.2633279051763261,49333.0,13678.0,1543.0,20464.0,4501.0,493.0,0.3290163084972903,0.4320520008542673,0.10303569235697695,1.7877514042398985,0.49566950534517124,0.05591592679833303,1.025235322581223,0.402573936259196,0.05440856734033952,0.35910838132485406,0.006462573134144445,0.07891476208770554,0.0472832690154833,-0.022809828641212754,2.074614760746148,0.4563057583130576,0.04997972424979724,1.1231796123519906,0.3759029265692097,0.09806609909230718,0.04877085374469861,-0.006462573134144445,-0.0375964603759642,0.0648041081480411,-0.020977371459773714
20,2019-09-09,47713.0,37246.0,0.7806258252467881,10467.0,0.21937417475321191,65887.0,19241.0,2865.0,19644.0,3994.0,452.0,0.3571004527068094,0.4441734537757005,0.08707300106889107,1.768968479836761,0.5165923857595447,0.07692101165225797,1.0184748608942633,0.416465966673087,0.07410605440040825,0.36753715360004663,0.043953730423114235,-0.018782924403137446,0.020922880414373457,0.021005084853924938,1.8767555173402122,0.3815802044520875,0.04318333811025127,1.0566631026270263,0.32322791975990833,0.08348876418110282,0.04227694015918244,-0.04395373042311418,-0.19785924340593564,-0.07472555386097007,-0.0067963861395459735
21,2019-09-10,47521.0,35673.0,0.7506786473348624,11848.0,0.24932135266513752,56022.0,16197.0,2123.0,20699.0,4364.0,589.0,0.34105964520948634,0.43743029397529515,0.09637064876580878,1.5704314187200403,0.4540408712471617,0.05951279679309281,0.9440737520252469,0.37434648823975736,0.05780917679682802,0.36285700136601395,-0.029947177911925693,-0.19853706111672076,-0.062551514512383,-0.017408214859165154,1.7470459149223498,0.3683322079675895,0.049713031735313974,1.0105261215429258,0.31359263180056446,0.09200531453526363,0.04851682370610631,0.02994717791192561,-0.12970960241786234,-0.013247996484498037,0.006529693625062706
22,2019-09-11,52344.0,41496.0,0.7927556166895919,10848.0,0.20724438331040806,73836.0,23109.0,3288.0,19679.0,3859.0,576.0,0.33081043099495644,0.41371267002903866,0.08290223903408224,1.7793522267206479,0.556897050318103,0.07923655292076345,1.0222178885800486,0.44269477012508457,0.07625389572399864,0.34621934316874653,0.04207696935472949,0.20892080800060753,0.1028561790709413,0.01972375612767064,1.8140671091445428,0.35573377581120946,0.05309734513274336,1.034630806717903,0.3043428397201369,0.07964469527780155,0.051735674399188816,-0.04207696935472946,0.06702119422219299,-0.012598432156380013,0.003384313397429388
23,2019-09-12,51792.0,38817.0,0.7494786839666358,12975.0,0.25052131603336425,75753.0,20102.0,3605.0,26588.0,5074.0,770.0,0.32957156124497994,0.42722503668520234,0.09765347544022243,1.9515418502202644,0.51786588350465,0.09287167993404952,1.0823276949036091,0.41730532428282685,0.08880880059509914,0.355732025210201,-0.043276932722956185,0.17218962349961653,-0.03903116681345298,0.013635127013286064,2.0491714836223505,0.3910597302504817,0.05934489402697495,1.1148699090032284,0.33006585253015897,0.09317469713816635,0.0576506925652567,0.043276932722956185,0.23510437447780763,0.03532595443927222,0.00624754889423159
24,2019-09-13,54971.0,44226.0,0.8045332993760347,10745.0,0.19546670062396537,61728.0,27265.0,4739.0,18375.0,3741.0,494.0,0.4152603554601518,0.4887104709756053,0.0734501155154536,1.395740062406729,0.6164925609370053,0.10715416270971827,0.8736921862238355,0.4802587162160684,0.10179290573755105,0.39791028951327523,0.05505461540939893,-0.5558017878135353,0.09862667743235531,0.01428248277566875,1.710097719869707,0.3481619357840856,0.045974872033503957,0.9969846932340114,0.29874213567866054,0.07087786824482753,0.044949342441656256,-0.05505461540939888,-0.33907376375264353,-0.04289779446639608,-0.013370021993470996
25,2019-09-14,36258.0,27827.0,0.767472006177947,8431.0,0.23252799382205305,45613.0,13362.0,1732.0,15298.0,2880.0,396.0,0.3374879695515472,0.4290157896188428,0.09152782006729547,1.639163402450857,0.4801811190570309,0.062241707693966294,0.9704619739259854,0.3921644580297159,0.060381493622197656,0.3569859483050504,-0.03706129319808771,0.2434233400441279,-0.1363114418799744,-0.04491245501575197,1.8144941288103429,0.34159648914719487,0.0469695172577393,1.034782539869082,0.29386031460870543,0.08757838460544617,0.045899817097557215,0.03706129319808768,0.10439640894063595,-0.006565446636890737,0.000994645224235341
26,2019-09-15,33490.0,24972.0,0.7456554195282173,8518.0,0.2543445804717826,42447.0,10603.0,1705.0,15424.0,3286.0,547.0,0.3249121260077635,0.41505263063601083,0.09014050462824723,1.6997837578087458,0.4245955470126542,0.06827646964600352,0.9931716801024676,0.3538879467764184,0.06604657374753878,0.34716672519925906,-0.02181658664972963,0.06062035535788879,-0.05558557204437675,0.006034761952037226,1.8107536980511858,0.3857713078187368,0.06421695233622916,1.0334526673281563,0.32625688557967125,0.08630659126239933,0.06223927270579263,0.021816586649729547,-0.0037404307591570873,0.04417481867154194,0.017247435078489866
27,2019-09-16,51764.0,38704.0,0.7477011050150684,13060.0,0.25229889498493163,68199.0,20723.0,2908.0,22461.0,5899.0,747.0,0.3267872845993355,0.42693109496947684,0.10014381037014142,1.7620659363373294,0.5354226953286482,0.07513435303844564,1.0159789273804036,0.4288057146809822,0.07244563334097735,0.35552605069219567,0.0020456854868510232,0.06228217852858364,0.110827148315994,0.006857883392442116,1.7198315467075038,0.4516845329249617,0.05719754977029096,1.0005699470325449,0.3727246289716163,0.09544090795915582,0.0556215860857303,-0.0020456854868509677,-0.09092215134368198,0.06591322510622488,-0.0070194025659382
28,2019-09-17,52352.0,40379.0,0.7712981356968215,11973.0,0.2287018643031785,85711.0,21631.0,2907.0,22560.0,4563.0,533.0,0.3362839108343521,0.4312592317389976,0.09497532090464549,2.1226627702518637,0.5356992496099457,0.07199286757968251,1.138686089842112,0.4289858145187636,0.0695194092493146,0.3585546384229279,0.023597030681753117,0.36059683391453423,0.00027655428129758075,-0.003141485458763124,1.884239538962666,0.3811074918566775,0.04451682953311618,1.059261273866328,0.3228857076447606,0.09073182502785478,0.043554414410399644,-0.023597030681753145,0.16440799225516223,-0.07057704106828416,-0.012680720237174786
29,2019-09-18,53137.0,40609.0,0.764232079342078,12528.0,0.235767920657922,80739.0,20577.0,3447.0,27353.0,4985.0,654.0,0.32931063289233486,0.4195096956922672,0.09019906279993226,1.988204585190475,0.5067103351473812,0.08488266147898249,1.0946727338659288,0.4099286882609155,0.08147183504189122,0.3503115272649183,-0.007066056354743444,-0.13445818506138862,-0.028988914462564574,0.012889793899299978,2.1833492975734354,0.3979086845466156,0.05220306513409962,1.1579338807564892,0.3349773230420801,0.0863603059888336,0.05088612338208087,0.0070660563547435,0.2991097586107694,0.01680119268993807,0.007686235600983443
30,2019-09-19,61754.0,38611.0,0.6252388509246365,23143.0,0.37476114907536356,73670.0,18724.0,4770.0,58795.0,14708.0,2482.0,0.20493423421964568,0.34946704343038504,0.14453280921073938,1.9080054906632824,0.4849395250058274,0.12353992385589599,1.0674674477930401,0.3953740475236226,0.11648434726412855,0.2997097318589953,-0.13899322841744155,-0.08019909452719265,-0.021770810141553798,0.0386572623769135,2.540509009203647,0.635526941191721,0.10724625156634836,1.264270504719827,0.49196504061618884,0.13499652685039695,0.10187607846104721,0.13899322841744158,0.35715971163021143,0.23761825664510544,0.05504318643224874
31,2019-09-20,49652.0,35928.0,0.7235962297591235,13724.0,0.2764037702408765,67182.0,17809.0,2286.0,30791.0,6709.0,800.0,0.2922283795214694,0.397911910899863,0.10568353137839362,1.8699064796259186,0.4956858160765976,0.06362725450901803,1.0542794437444152,0.4025848415042598,0.06168500483184681,0.3349796310251121,0.09835737883448703,-0.038099011037363795,0.010746291070770242,-0.05991266934687796,2.243587875255028,0.4888516467502186,0.05829204313611192,1.1766800860294313,0.3980051159310877,0.10046372416063719,0.05665632855588607,-0.09835737883448709,-0.2969211339486191,-0.14667529444150246,-0.048954208430236436
32,2019-09-21,33134.0,24644.0,0.7437677310315688,8490.0,0.2562322689684312,43547.0,10361.0,1332.0,19296.0,3098.0,421.0,0.3243578167441299,0.42399084324259073,0.09963302649846079,1.767042687875345,0.42042687875344914,0.05404966726180815,1.0177791281795865,0.35095744527683664,0.052639571648220564,0.3534633826619401,0.02017150127244527,-0.1028637917505737,-0.07525893732314848,-0.009577587247209883,2.272791519434629,0.36489988221436986,0.04958775029446408,1.185643296403414,0.311081079583848,0.09497651186924379,0.04839746830732683,-0.02017150127244527,0.029203644179601085,-0.12395176453584872,-0.008704292841647844
33,2019-09-22,34092.0,26158.0,0.7672767804763581,7934.0,0.23272321952364192,47165.0,11971.0,1401.0,12633.0,2346.0,357.0,0.35498438929954235,0.44051180042238647,0.08552741112284408,1.80308127532686,0.4576420215612814,0.05355914060708005,1.0307192675977634,0.37682007638989007,0.05217408994995314,0.3649984674022537,0.023509049444789265,0.036038587451515,0.03721514280783228,-0.0004905266547280962,1.5922611545248297,0.2956894378623645,0.04499621880514242,0.9525305274751841,0.25904293793488065,0.08206596208817273,0.044013267041943256,-0.023509049444789293,-0.6805303649097991,-0.06921044435200535,-0.0045915314893216555
34,2019-09-23,54369.0,40846.0,0.7512737037650131,13523.0,0.24872629623498685,79284.0,23341.0,3698.0,28246.0,6432.0,958.0,0.3351716216961871,0.43021218709190906,0.09504056539572184,1.9410468589335552,0.5714390638006169,0.09053518092346864,1.0787655924383175,0.4519918006847954,0.0866685674169883,0.3578228158459641,-0.016003076711344932,0.1379655836066953,0.11379704223933551,0.03697604031638859,2.0887377061302965,0.4756341048583894,0.0708422687273534,1.1277624981040355,0.38908779900947443,0.09079140860576743,0.06844550585524278,0.016003076711344932,0.4964765516054668,0.1799446669960249,0.025846049922210977
35,2019-09-24,54415.0,38009.0,0.6985022512174952,16406.0,0.30149774878250485,76531.0,18021.0,4560.0,36335.0,6011.0,1157.0,0.2699366865753928,0.3875099053569789,0.11757321878158596,2.013496803388671,0.47412454944881477,0.11997158567707648,1.103101133176726,0.38806428778820795,0.11330331505399932,0.3275107056089908,-0.052771452547517916,0.07244994445511588,-0.09731451435180216,0.029436404753607842,2.2147385103011095,0.36639034499573325,0.0705229793977813,1.1677460201052887,0.3121724780112008,0.11115956552172777,0.06814729485904039,0.052771452547518,0.12600080417081294,-0.10924375986265616,-0.0003192893295721061
36,2019-09-25,53928.0,36748.0,0.6814270879691441,17180.0,0.31857291203085597,73831.0,17737.0,2679.0,38954.0,7269.0,834.0,0.252856836893636,0.3787715657914256,0.12591472889778965,2.0091161423750954,0.48266572330466967,0.07290192663546316,1.1016463952330535,0.39384163201962946,0.07036705838591842,0.32119293301641194,-0.017075163248351122,-0.004380661013575704,0.0085411738558549,-0.047069659041613324,2.2674039580908034,0.4231082654249127,0.04854481955762514,1.183995772998043,0.35284339873285125,0.11859579762946097,0.04740331680544177,0.017075163248351122,0.05266544778969395,0.05671792042917945,-0.02197815984015615
37,2019-09-26,47726.0,33145.0,0.6944851862716339,14581.0,0.3055148137283661,66141.0,14924.0,3879.0,33343.0,5634.0,807.0,0.24898558437748813,0.36888201609185767,0.1198964317143695,1.9955046009956252,0.4502639915522703,0.11703122642932569,1.0971126985098252,0.37174560300049775,0.11067447531791119,0.31399436004443354,0.013058098302489829,-0.013611541379470182,-0.032401731752399354,0.04412929979386253,2.2867430217406213,0.38639325149166726,0.05534599821685755,1.1898971114435044,0.32670559175858593,0.11323620934763479,0.05386867355590044,-0.013058098302489884,0.019339063649817856,-0.036715013933245444,0.00680117865923241
38,2019-09-27,72345.0,59220.0,0.818577648766328,13125.0,0.18142235123367198,138925.0,41886.0,10092.0,24593.0,4694.0,616.0,0.3332223733499205,0.4034280917824314,0.07020571843251089,2.3459135427220534,0.7072948328267478,0.17041540020263424,1.2077397632355975,0.5349101487730152,0.1573587287050802,0.3389178805820106,0.12409246249469408,0.3504089417264282,0.25703084127447745,0.05338417377330855,1.873752380952381,0.35763809523809525,0.046933333333333334,1.055618625612486,0.30574649526759023,0.06785089021148769,0.045865255871949874,-0.1240924624946941,-0.4129906407882402,-0.028755156253572,-0.00841266488352422
39,2019-09-28,49287.0,24688.0,0.5009028749974639,24599.0,0.49909712500253617,43517.0,10475.0,1371.0,71256.0,18607.0,4153.0,-0.048710292774971055,0.29124820338020163,0.33995849615517276,1.7626782242384964,0.4242952041477641,0.05553305249513934,1.0162005803242784,0.3536770977883479,0.05404590235421393,0.25560935007045416,-0.3176747737688641,-0.583235318483557,-0.28299962867898365,-0.11488234770749489,2.8967031180129275,0.7564128623114761,0.16882800113825766,1.36013084126645,0.5632735827892219,0.29263864046461835,0.15600153833564034,0.3176747737688642,1.0229507370605464,0.39877476707338083,0.12189466780492433
40,2019-09-29,33860.0,24681.0,0.7289131718842292,9179.0,0.27108682811577084,43218.0,11392.0,2013.0,22251.0,3570.0,429.0,0.30206851447135263,0.4037510070880095,0.10168249261665682,1.751063571168105,0.4615696284591386,0.08156071471982497,1.0119875900607955,0.3795109462127349,0.07840510419705679,0.33914794449715757,0.22801029688676533,-0.011614653070391334,0.03727442431137451,0.02602766222468563,2.4241202745397104,0.3889312561281185,0.04673711733304282,1.2308445845725224,0.32853457091903127,0.09683854999377081,0.0456778185407285,-0.22801029688676533,-0.4725828434732171,-0.36748160618335757,-0.12209088380521485
41,2019-09-30,45622.0,33093.0,0.7253737232037175,12529.0,0.2746262767962825,63489.0,16132.0,3215.0,26523.0,4553.0,594.0,0.2921574525448249,0.38708701722853,0.09492956468370523,1.9185024023207324,0.4874746925331641,0.09715045477895627,1.0710706087967932,0.3970798448698349,0.09271632300902646,0.32720587709261706,-0.003539448680511703,0.16743883115262737,0.025905064074025486,0.015589740059131302,2.1169287253571714,0.3633969191475776,0.04741000877963126,1.1368481341000094,0.30997932026053987,0.09069003670978851,0.046320458650733976,0.0035394486805116476,-0.307191549182539,-0.025534336980540917,0.0006728914465884417
42,2019-10-01,51644.0,36305.0,0.702985826039811,15339.0,0.297014173960189,65689.0,18706.0,2898.0,32876.0,7120.0,843.0,0.29511270041050264,0.4038504840833398,0.10873778367283711,1.8093651012257266,0.5152458339071753,0.07982371574163338,1.0329585151924776,0.4155776924029271,0.07679780164813378,0.3392188071147226,-0.022387897163906545,-0.10913730109500586,0.027771141374011155,-0.01732673903732289,2.143294869287437,0.4641762826781407,0.054957950322706825,1.145271571196376,0.3812928199556138,0.10322223647302645,0.05350090861967603,0.02238789716390649,0.026366143930265817,0.1007793635305631,0.007547941543075566
